days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
194,2020-07-31,194,Hospitals,82038.0,31410.2,788.4,0.0,49090.5,210758.2,0.0,32215.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
195,2020-08-01,195,Hospitals,82038.0,31410.2,791.6,0.0,49090.5,212399.0,0.0,32297.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
196,2020-08-02,196,Hospitals,82038.0,31410.2,794.5,0.0,49090.5,214039.7,0.0,32379.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
197,2020-08-03,197,Hospitals,82038.0,31410.2,797.1,0.0,49090.5,215680.5,0.0,32461.5,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
198,2020-08-04,198,Hospitals,82038.0,31410.2,799.4,0.0,49090.5,217321.3,0.0,32543.5,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
199,2020-08-05,199,Hospitals,82038.0,31410.2,801.5,0.0,49090.5,218962.0,0.0,32625.6,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
200,2020-08-06,200,Hospitals,82038.0,31410.2,803.4,0.0,49090.5,220602.8,0.0,32707.6,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
201,2020-08-07,201,Hospitals,82038.0,31410.2,805.1,0.0,49090.5,222243.5,0.0,32789.6,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
202,2020-08-08,202,Hospitals,82038.0,31410.2,806.6,0.0,49090.5,223884.3,0.0,32871.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
203,2020-08-09,203,Hospitals,82038.0,31410.2,808.0,0.0,49090.5,225525.1,0.0,32953.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
204,2020-08-10,204,Hospitals,82038.0,31410.2,809.2,0.0,49090.5,227165.8,0.0,33035.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
205,2020-08-11,205,Hospitals,82038.0,31410.2,810.3,0.0,49090.5,228806.6,0.0,33117.8,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
206,2020-08-12,206,Hospitals,82038.0,31410.2,811.3,0.0,49090.5,230447.3,0.0,33199.8,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
207,2020-08-13,207,Hospitals,82038.0,31410.2,812.3,0.0,49090.5,232088.1,0.0,33281.9,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
208,2020-08-14,208,Hospitals,82038.0,31410.2,813.1,0.0,49090.5,233728.9,0.0,33363.9,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
209,2020-08-15,209,Hospitals,82038.0,31410.2,813.8,0.0,49090.5,235369.6,0.0,33445.9,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
210,2020-08-16,210,Hospitals,82038.0,31410.2,814.5,0.0,49090.5,237010.4,0.0,33528.0,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
211,2020-08-17,211,Hospitals,82038.0,31410.2,815.0,0.0,49090.5,238651.1,0.0,33610.0,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
212,2020-08-18,212,Hospitals,82038.0,31410.2,815.6,0.0,49090.5,240291.9,0.0,33692.0,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
213,2020-08-19,213,Hospitals,82038.0,31410.2,816.1,0.0,49090.5,241932.7,0.0,33774.1,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
214,2020-08-20,214,Hospitals,82038.0,31410.2,816.5,0.0,49090.5,243573.4,0.0,33856.1,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
215,2020-08-21,215,Hospitals,82038.0,31410.2,816.9,0.0,49090.5,245214.2,0.0,33938.2,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
216,2020-08-22,216,Hospitals,82038.0,31410.2,817.2,0.0,49090.5,246854.9,0.0,34020.2,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
217,2020-08-23,217,Hospitals,82038.0,31410.2,817.5,0.0,49090.5,248495.7,0.0,34102.2,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
218,2020-08-24,218,Hospitals,82038.0,31410.2,817.8,0.0,49090.5,250136.5,0.0,34184.3,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
219,2020-08-25,219,Hospitals,82038.0,31410.2,818.1,0.0,49090.5,251777.2,0.0,34266.3,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
220,2020-08-26,220,Hospitals,82038.0,31410.2,818.3,0.0,49090.5,253418.0,0.0,34348.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
221,2020-08-27,221,Hospitals,82038.0,31410.2,818.5,0.0,49090.5,255058.7,0.0,34430.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
222,2020-08-28,222,Hospitals,82038.0,31410.2,818.7,0.0,49090.5,256699.5,0.0,34512.4,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
223,2020-08-29,223,Hospitals,82038.0,31410.2,818.9,0.0,49090.5,258340.3,0.0,34594.5,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
224,2020-08-30,224,Hospitals,82038.0,31410.2,819.0,0.0,49090.5,259981.0,0.0,34676.5,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
225,2020-08-31,225,Hospitals,82038.0,31410.2,819.2,0.0,49090.5,261621.8,0.0,34758.5,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
226,2020-09-01,226,Hospitals,82038.0,31410.2,819.3,0.0,49090.5,263262.5,0.0,34840.6,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
227,2020-09-02,227,Hospitals,82038.0,31410.2,819.4,0.0,49090.5,264903.3,0.0,34922.6,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
228,2020-09-03,228,Hospitals,82038.0,31410.2,819.5,0.0,49090.5,266544.1,0.0,35004.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
229,2020-09-04,229,Hospitals,82038.0,31410.2,819.6,0.0,49090.5,268184.8,0.0,35086.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
230,2020-09-05,230,Hospitals,82038.0,31410.2,819.7,0.0,49090.5,269825.6,0.0,35168.7,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
231,2020-09-06,231,Hospitals,82038.0,31410.2,819.7,0.0,49090.5,271466.3,0.0,35250.8,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
232,2020-09-07,232,Hospitals,82038.0,31410.2,819.8,0.0,49090.5,273107.1,0.0,35332.8,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
233,2020-09-08,233,Hospitals,82038.0,31410.2,819.9,0.0,49090.5,274747.9,0.0,35414.8,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
234,2020-09-09,234,Hospitals,82038.0,31410.2,819.9,0.0,49090.5,276388.6,0.0,35496.9,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
235,2020-09-10,235,Hospitals,82038.0,31410.2,820.0,0.0,49090.5,278029.4,0.0,35578.9,462.0,50627.8,0.0,0.4,1640.8,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
236,2020-09-11,236,Hospitals,82038.0,31403.5,902.0,6.7,49097.2,279670.1,0.0,35743.0,462.0,50627.8,0.0,0.4,1640.8,6.7,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.598
237,2020-09-12,237,Hospitals,82038.0,31396.8,975.9,13.3,49103.8,281310.9,0.0,35907.1,462.0,50627.8,0.0,0.4,1640.8,6.7,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
238,2020-09-13,238,Hospitals,82038.0,31390.2,1042.4,20.0,49110.5,282951.7,0.0,36071.1,462.0,50627.8,0.0,0.4,1640.8,6.7,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
239,2020-09-14,239,Hospitals,82038.0,31383.5,1102.2,26.7,49117.2,284592.4,0.0,36235.2,462.0,50627.8,0.0,0.4,1640.8,6.7,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
240,2020-09-15,240,Hospitals,82038.0,31380.1,1156.1,30.0,49120.5,286233.2,0.0,36399.3,462.0,50627.8,0.0,0.4,1640.8,3.4,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
241,2020-09-16,241,Hospitals,82038.0,31376.5,1204.6,33.6,49124.1,287873.9,0.0,36563.4,462.0,50627.8,0.0,0.4,1640.8,3.6,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
242,2020-09-17,242,Hospitals,82038.0,31372.7,1248.2,37.4,49127.9,289514.7,0.0,36727.5,462.0,50627.8,0.0,0.4,1640.8,3.8,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
243,2020-09-18,243,Hospitals,82038.0,31368.7,1287.4,41.5,49132.0,291155.5,0.0,36891.5,462.0,50627.8,0.0,0.4,1640.8,4.0,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
244,2020-09-19,244,Hospitals,82038.0,31364.4,1322.8,45.7,49136.3,292796.2,0.0,37055.6,462.0,50627.8,0.0,0.4,1640.8,4.3,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
245,2020-09-20,245,Hospitals,82038.0,31359.8,1354.6,50.3,49140.8,294437.0,0.0,37219.7,462.0,50627.8,0.0,0.4,1640.8,4.6,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
246,2020-09-21,246,Hospitals,82038.0,31355.0,1383.2,55.2,49145.7,296077.7,0.0,37383.8,462.0,50627.8,0.0,0.4,1640.8,4.9,164.1,0.0,164.1,0.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
247,2020-09-22,247,Hospitals,82038.0,31349.8,1408.9,59.8,49150.9,297718.5,0.0,37547.8,462.0,50628.5,0.0,0.4,1640.8,5.2,164.1,0.0,164.1,0.7,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
248,2020-09-23,248,Hospitals,82038.0,31344.2,1432.1,64.0,49156.5,299359.3,0.0,37711.9,462.0,50629.8,0.0,0.4,1640.8,5.6,164.1,0.0,164.1,1.3,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
249,2020-09-24,249,Hospitals,82038.0,31338.2,1453.0,68.0,49162.4,301000.0,0.0,37876.0,462.0,50631.8,0.0,0.4,1640.8,6.0,164.1,0.0,164.1,2.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
250,2020-09-25,250,Hospitals,82038.0,31331.9,1471.8,71.7,49168.8,302640.8,0.0,38040.1,462.0,50634.4,0.0,0.4,1640.8,6.4,164.1,0.0,164.1,2.6,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
251,2020-09-26,251,Hospitals,82038.0,31325.1,1488.7,75.5,49175.6,304281.5,0.0,38204.1,462.0,50637.4,0.0,0.4,1640.8,6.8,164.1,0.0,164.1,3.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.599
252,2020-09-27,252,Hospitals,82038.0,31317.9,1503.9,79.4,49182.8,305922.3,0.0,38368.2,462.0,50640.7,0.0,0.4,1640.8,7.2,164.1,0.0,164.1,3.3,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
253,2020-09-28,253,Hospitals,82038.0,31310.2,1517.6,83.3,49190.5,307563.0,0.0,38532.3,462.0,50644.4,0.0,0.4,1640.8,7.7,164.1,0.0,164.1,3.7,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
254,2020-09-29,254,Hospitals,82038.0,31302.1,1529.9,87.3,49198.6,309203.8,0.0,38696.4,462.0,50648.5,0.0,0.4,1640.8,8.1,164.1,0.0,164.1,4.1,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
255,2020-09-30,255,Hospitals,82038.0,31293.5,1541.0,91.4,49207.1,310844.6,0.0,38860.4,462.0,50653.1,0.0,0.4,1640.8,8.6,164.1,0.0,164.1,4.5,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
256,2020-10-01,256,Hospitals,82038.0,31284.5,1550.9,95.4,49216.2,312485.3,0.0,39024.5,462.0,50658.1,0.0,0.4,1640.8,9.0,164.1,0.0,164.1,5.0,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
257,2020-10-02,257,Hospitals,82038.0,31275.0,1559.9,99.5,49225.7,314126.1,0.0,39188.6,462.0,50663.5,0.0,0.4,1640.8,9.5,164.1,0.0,164.1,5.5,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
258,2020-10-03,258,Hospitals,82038.0,31265.0,1568.0,103.5,49235.7,315766.8,0.0,39352.7,462.0,50669.5,0.0,0.4,1640.8,10.0,164.1,0.0,164.1,5.9,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
259,2020-10-04,259,Hospitals,82038.0,31254.6,1575.3,107.6,49246.1,317407.6,0.0,39516.7,462.0,50675.8,0.0,0.4,1640.8,10.5,164.1,0.0,164.1,6.3,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
260,2020-10-05,260,Hospitals,82038.0,31243.6,1581.8,111.8,49257.1,319048.4,0.0,39680.8,462.0,50682.5,0.0,0.4,1640.8,10.9,164.1,0.0,164.1,6.7,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.6
261,2020-10-06,261,Hospitals,82037.9,31232.2,1587.7,116.1,49268.5,320689.1,0.0,39844.9,462.1,50689.6,0.0,0.4,1640.8,11.4,164.1,0.0,164.1,7.1,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
262,2020-10-07,262,Hospitals,82037.9,31220.3,1593.0,120.5,49280.4,322329.9,0.0,40009.0,462.1,50697.1,0.0,0.4,1640.8,11.9,164.1,0.0,164.1,7.5,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
263,2020-10-08,263,Hospitals,82037.9,31207.9,1597.8,125.0,49292.8,323970.6,0.0,40173.0,462.1,50705.0,0.0,0.4,1640.8,12.4,164.1,0.0,164.1,7.9,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
264,2020-10-09,264,Hospitals,82037.8,31195.1,1602.1,129.5,49305.6,325611.4,0.0,40337.1,462.2,50713.2,0.0,0.4,1640.8,12.8,164.1,0.0,164.1,8.3,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
265,2020-10-10,265,Hospitals,82037.8,31181.8,1606.0,134.1,49318.9,327252.2,0.0,40501.2,462.2,50721.9,0.0,0.4,1640.8,13.3,164.1,0.0,164.1,8.7,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
266,2020-10-11,266,Hospitals,82037.8,31168.0,1609.4,138.8,49332.7,328892.9,0.0,40665.3,462.2,50731.0,0.0,0.4,1640.8,13.8,164.1,0.0,164.1,9.1,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.601
267,2020-10-12,267,Hospitals,82037.7,31153.8,1612.6,143.5,49346.9,330533.7,0.0,40829.4,462.3,50740.4,0.0,0.4,1640.8,14.2,164.1,0.0,164.1,9.5,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.602
268,2020-10-13,268,Hospitals,82037.7,31139.1,1615.4,148.3,49361.6,332174.4,0.0,40993.4,462.3,50750.3,0.0,0.4,1640.8,14.7,164.1,0.0,164.1,9.9,0.0,0.0,0.0,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.602
269,2020-10-14,269,Hospitals,82037.6,31124.0,1617.9,153.1,49376.7,333815.2,0.0,41157.5,462.4,50760.5,0.0,0.4,1640.8,15.1,164.1,0.0,164.1,10.3,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.602
270,2020-10-15,270,Hospitals,82037.5,31108.5,1620.2,157.9,49392.2,335456.0,0.0,41321.6,462.5,50771.2,0.0,0.4,1640.8,15.5,164.1,0.0,164.1,10.7,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.602
271,2020-10-16,271,Hospitals,82037.5,31092.5,1622.3,162.7,49408.2,337096.7,0.0,41485.7,462.5,50782.3,0.0,0.4,1640.8,16.0,164.1,0.0,164.1,11.1,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.602
272,2020-10-17,272,Hospitals,82037.4,31076.1,1624.1,167.5,49424.6,338737.5,0.0,41649.7,462.6,50793.8,0.0,0.4,1640.8,16.4,164.1,0.0,164.1,11.5,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.602
273,2020-10-18,273,Hospitals,82037.4,31059.4,1625.8,172.3,49441.3,340378.2,0.0,41813.8,462.6,50805.7,0.0,0.4,1640.8,16.8,164.1,0.0,164.1,11.9,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.603
274,2020-10-19,274,Hospitals,82037.3,31042.2,1627.3,177.0,49458.5,342019.0,0.0,41977.9,462.7,50818.1,0.0,0.4,1640.8,17.2,164.1,0.0,164.1,12.4,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.603
275,2020-10-20,275,Hospitals,82037.2,31024.7,1628.6,181.6,49476.0,343659.7,0.0,42142.0,462.8,50830.9,0.0,0.4,1640.8,17.5,164.1,0.0,164.1,12.8,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.603
276,2020-10-21,276,Hospitals,82037.1,31006.8,1629.8,186.1,49493.9,345300.5,0.0,42306.0,462.9,50844.2,0.0,0.4,1640.8,17.9,164.1,0.0,164.1,13.3,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.603
277,2020-10-22,277,Hospitals,82037.0,30988.6,1630.9,190.5,49512.1,346941.2,0.0,42470.1,463.0,50858.0,0.0,0.4,1640.7,18.2,164.1,0.0,164.1,13.8,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.604
278,2020-10-23,278,Hospitals,82037.0,30970.0,1631.9,194.8,49530.7,348582.0,0.0,42634.2,463.0,50872.2,0.0,0.4,1640.7,18.6,164.1,0.0,164.1,14.2,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.604
279,2020-10-24,279,Hospitals,82036.9,30951.1,1632.8,198.9,49549.6,350222.7,0.0,42798.3,463.1,50886.9,0.0,0.4,1640.7,18.9,164.1,0.0,164.1,14.7,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.604
280,2020-10-25,280,Hospitals,82036.8,30931.9,1633.6,202.8,49568.8,351863.5,0.0,42962.3,463.2,50902.1,0.0,0.4,1640.7,19.2,164.1,0.0,164.1,15.2,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.604
281,2020-10-26,281,Hospitals,82036.7,30912.4,1634.3,206.6,49588.3,353504.2,0.0,43126.4,463.3,50917.7,0.0,0.4,1640.7,19.5,164.1,0.0,164.1,15.6,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.604
282,2020-10-27,282,Hospitals,82036.6,30892.6,1634.9,210.1,49608.1,355145.0,0.0,43290.5,463.4,50933.8,0.0,0.4,1640.7,19.8,164.1,0.0,164.1,16.1,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.605
283,2020-10-28,283,Hospitals,82036.5,30872.6,1635.5,213.5,49628.1,356785.7,0.0,43454.6,463.5,50950.4,0.0,0.4,1640.7,20.0,164.1,0.0,164.1,16.6,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.605
284,2020-10-29,284,Hospitals,82036.4,30852.3,1636.0,216.6,49648.4,358426.4,0.0,43618.6,463.6,50967.5,0.0,0.4,1640.7,20.3,164.1,0.0,164.1,17.1,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.605
285,2020-10-30,285,Hospitals,82036.3,30831.7,1636.5,219.5,49669.0,360067.2,0.0,43782.7,463.7,50985.0,0.0,0.4,1640.7,20.5,164.1,0.0,164.1,17.5,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.605
286,2020-10-31,286,Hospitals,82036.1,30810.9,1636.9,222.1,49689.7,361707.9,0.0,43946.8,463.9,51003.0,0.0,0.4,1640.7,20.8,164.1,0.0,164.1,18.0,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.606
287,2020-11-01,287,Hospitals,82036.0,30790.0,1637.3,224.6,49710.7,363348.6,0.0,44110.8,464.0,51021.5,0.0,0.4,1640.7,21.0,164.1,0.0,164.1,18.4,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.606
288,2020-11-02,288,Hospitals,82035.9,30768.8,1637.7,226.7,49731.9,364989.4,0.0,44274.9,464.1,51040.4,0.0,0.4,1640.7,21.2,164.1,0.0,164.1,18.9,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.606
289,2020-11-03,289,Hospitals,82035.8,30747.4,1638.0,228.7,49753.3,366630.1,0.0,44439.0,464.2,51059.7,0.0,0.4,1640.7,21.4,164.1,0.0,164.1,19.3,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.606
290,2020-11-04,290,Hospitals,82035.6,30725.9,1638.2,230.4,49774.8,368270.8,0.0,44603.1,464.4,51079.4,0.0,0.4,1640.7,21.5,164.1,0.0,164.1,19.7,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.607
